ticker,Date,Open,High,Low,Close
metal,2020-01-16,1013.5270442027962,1034.234571388222,999.8097020194888,1007.0897472108459
metal,2020-01-15,1013.8906934048863,1030.5550063550345,998.0052252506707,1007.9755684225391
metal,2020-01-14,996.9502895071319,1039.1152379607402,996.6756107894365,1010.7710775314222
metal,2020-01-13,993.7459398390058,1023.2220025420138,980.2146589464764,994.8351221578872
metal,2020-01-10,989.3648495975143,1004.7966388928118,976.6480723061715,985.3707103516452
metal,2020-01-09,965.7506001977122,994.4248693687332,961.674904674481,986.4704843948595
metal,2020-01-08,937.7506708092077,964.687191074707,932.408205055783,955.9585510521111
metal,2020-01-07,944.3899166784352,971.8747352068917,942.7460810619967,951.0062138116086
metal,2020-01-06,956.3536223697217,966.3366756107895,931.6629007202372,944.0128512921902
metal,2020-01-03,973.9584804406157,991.7666996186979,959.470413783364,970.7428329332014
metal,2020-01-02,935.0363649202089,1015.8861742691711,934.8817257449512,977.265569834769
metal,2020-01-01,921.0581132608388,941.0394012145177,911.9707668408417,933.8949300946194
metal,2019-12-31,919.982347126112,931.1439062279339,911.0415195593843,920.75095325519
metal,2019-12-30,916.7787035729416,922.6631125547239,914.5251376924163,918.3953537635927
metal,2019-12-27,937.7845643270725,941.8450783787601,902.1977827990397,915.2386668549641
metal,2019-12-26,938.1566869086288,946.6494845360826,930.7145883349809,935.4367320999859
metal,2019-12-24,919.7814574212682,954.4255754836887,919.1886739161135,930.593842677588
metal,2019-12-23,903.5969495833922,922.6380454738031,896.2272277926845,916.84507837876
metal,2019-12-20,908.3116791413643,912.9956926987714,894.449936449654,899.9904674481004
metal,2019-12-19,905.9165372122582,919.9576331026691,895.1775879113118,908.1570399661066
metal,2019-12-18,883.9740149696371,931.9672362660642,883.9482417737607,911.2936025985031
metal,2019-12-17,877.3337099279763,900.8791131196159,873.9895494986583,889.6840135574072
metal,2019-12-16,892.0646801299253,892.9550910888292,872.2189662477051,875.9013557407145
metal,2019-12-13,899.131478604717,912.5081203219885,879.0403897754555,884.7412088688038
metal,2019-12-12,872.4996469425222,914.7620392599915,868.8218471967238,888.7501765287388
metal,2019-12-11,871.386809772631,872.8368168337805,855.7802570258439,869.078873040531
metal,2019-12-10,873.2329473238244,879.2352775031776,857.4180906651602,868.3791131196159
metal,2019-12-09,868.8116085298686,890.4812173421833,866.3631549216212,870.5949018500212
metal,2019-12-06,897.8703572941675,908.2103516452479,864.8029939274114,880.9165372122582
metal,2019-12-05,890.3544697076684,909.030857223556,882.4777573789013,896.0489337664172
metal,2019-12-04,872.6574636350798,893.5697641576048,870.5821917808219,884.9191498375936
metal,2019-12-03,896.6127665583956,900.5853692981218,860.5468860330462,877.4519841830249
metal,2019-12-02,913.6100127100693,921.5234430165233,891.6431295014829,895.7968507272984
metal,2019-11-29,919.0156757520125,929.9576331026691,893.322270865697,921.7084451348678
metal,2019-11-28,880.2467871769526,937.6359271289366,877.1797768676743,922.4978816551335
metal,2019-11-27,885.7693122440334,898.1926987713599,815.8120321988421,879.1914983759356
metal,2019-11-26,886.3762180482983,897.5928541166502,882.1236407287107,886.5764016381867
metal,2019-11-25,892.1338793955657,901.4228216353623,875.1807654286117,884.8954949865838
metal,2019-11-22,874.6441180624206,905.4872193193052,862.4858777008897,892.5056489196442
metal,2019-11-21,881.4934331309138,889.8125264793108,870.6821070470273,874.2331591583111
metal,2019-11-20,880.2393729699196,897.9494421691851,871.0397542719954,883.2354187261686
metal,2019-11-19,894.851715859342,911.6819658240362,867.284634938568,877.0886880384127
metal,2019-11-18,870.6531563338511,920.7068210704701,865.8942945911593,897.6564044626465
metal,2019-11-15,877.7263098432425,881.3613896342324,862.3047592148001,870.3608247422679
metal,2019-11-14,883.7512357011722,884.9611636774466,864.8481852845642,870.6715153226945
metal,2019-11-13,868.3625194181612,888.9690721649484,861.238525631973,883.7071035164525
metal,2019-11-11,876.0930659511369,886.1820364355317,861.9750035305749,868.8949300946193
metal,2019-11-08,903.0899590453325,905.7301228640022,867.6182742550487,873.0761898037
metal,2019-11-07,931.3296144612342,932.2832227086569,897.2835757661347,902.0897472108459
metal,2019-11-06,920.7435390481571,932.6514616579577,906.7179776867674,924.1275949724615
metal,2019-11-05,931.3041943228357,945.2767970625619,915.2972743962717,923.3212116932638
metal,2019-11-04,940.244668832086,953.6008332156475,922.996045756249,928.5711763875158
metal,2019-11-01,942.3485383420422,956.0252789154074,921.7144471119897,932.9572094336959
metal,2019-10-31,882.6712328767123,948.8331450360118,869.6388222002541,939.7532128230475
metal,2019-10-30,862.9674481005507,896.7306877559666,845.4332015252085,887.6168620251377
metal,2019-10-29,882.7421974297416,920.2061855670103,874.4238101963,879.339429459116
metal,2019-10-27,876.1287247563903,900.4215506284423,870.502047733371,875.7022313232594
metal,2019-10-25,882.1236407287107,882.1236407287107,858.980016946759,867.9501482841407
metal,2019-10-24,883.7138116085299,884.2808219178082,858.2220025420138,865.6390340347409
metal,2019-10-23,879.6427058325096,888.850444852422,863.0828978957775,874.0107329473238
metal,2019-10-22,883.7642988278492,892.7835051546392,860.9560796497669,872.2514475356588
metal,2019-10-18,859.2084451348679,887.4382149413924,858.0228781245587,869.580920773902
metal,2019-10-17,864.3270724473944,881.3956362095748,851.17285694111,858.3328625900297
metal,2019-10-16,891.0150402485526,904.9551617003248,859.3235418726169,865.5754836887445
metal,2019-10-15,877.5024714023443,900.3106905804265,857.3047592148001,884.2416325377771
metal,2019-10-14,860.4416749046744,877.3488913995199,842.219319305183,864.1480723061715
metal,2019-10-11,820.2605564185851,877.7820929247282,807.144824177376,856.2607682530715
metal,2019-10-10,801.1559101821778,821.858494562915,791.7970625617851,802.6380454738031
metal,2019-10-09,794.5374947041378,821.0997740432143,779.3955655980794,796.9792402203078
metal,2019-10-07,809.7885185708233,809.7885185708233,761.6646660076261,779.6487078096314
metal,2019-10-04,808.7212258155628,814.3722638045473,792.2412088688038,796.4132890834627
metal,2019-10-03,831.9255754836888,833.8327919785343,799.2472814574212,805.3865979381444
metal,2019-10-01,845.4102527891542,845.4102527891542,795.7629572094337,815.6464482417737
metal,2019-09-30,856.7377489055217,863.3572235559949,824.9385679988702,828.9648354752155
metal,2019-09-27,873.2806100833216,883.0800734359553,848.0430024007909,856.4800169467587
metal,2019-09-26,859.4273407710775,885.8889987289931,858.5510521112836,873.9058748764298
metal,2019-09-25,880.9080638327921,887.2475639034035,847.235206891682,852.9501482841407
metal,2019-09-24,877.0717412794804,910.6312667702302,868.3798192345713,879.0534529021324
metal,2019-09-23,871.3988137268748,897.2899308007344,861.4394153368169,868.8193757943794
metal,2019-09-20,855.0762604151955,911.1509673774891,841.5354469707669,864.6645953961305
metal,2019-09-19,879.4029798051124,880.244668832086,844.0432142352774,848.8154921621241
metal,2019-09-18,831.9276938285552,922.009603163395,828.5369298121734,881.8687332297698
metal,2019-09-17,874.6999011439063,875.112272277927,814.9975285976558,821.1898037000424
metal,2019-09-16,829.5802146589466,888.2679000141222,824.6222284987996,864.8464199971754
metal,2019-09-13,836.9287530009885,846.332791978534,821.0203361107189,832.5939132890835
metal,2019-09-12,837.5045897472107,862.8925999152661,817.9702725603727,827.7506708092076
metal,2019-09-11,818.8366756107895,858.5093913289084,814.4531139669538,836.7056206750458
metal,2019-09-09,808.2495410252787,829.8665442734078,791.2102810337524,816.0072729840417
metal,2019-09-06,785.8692275102387,811.1223697217907,782.968507272984,804.26952407852
metal,2019-09-05,787.0201948877278,802.8887162830108,764.3489620110154,780.3597655698347
metal,2019-09-04,777.6203925999152,790.5655980793674,775.9804406157323,783.0447676881796
metal,2019-09-03,793.348397119051,793.8123146448241,768.825730828979,782.5822623923175
metal,2019-08-30,775.2121875441321,796.4154074283293,773.4853834204208,788.4271289365907
metal,2019-08-29,776.4334133596949,790.4720378477616,767.4057336534388,772.809984465471
metal,2019-08-28,812.7284281881091,815.8589888433837,770.823683095608,776.0312808925294
metal,2019-08-27,786.7596384691428,832.3245304335545,774.8728993080073,807.7026549922327
metal,2019-08-26,775.3184578449371,786.4214094054512,765.0861460245728,779.7401496963705
metal,2019-08-23,763.1196158734642,785.5528880101681,756.0217483406299,767.0237254625052
metal,2019-08-22,776.0669396977828,807.3474791696087,763.6862731252648,765.0921480016947
metal,2019-08-21,819.2684649060867,861.0344584098291,770.403191639599,779.6186979240221
metal,2019-08-20,779.6236407287107,792.2362660641153,777.7803276373393,785.4328484677305
metal,2019-08-19,784.8827849173846,795.6485665866403,772.1077531422115,778.9658946476486
metal,2019-08-16,789.8623075836748,794.2458692275103,773.5270442027962,784.3673209998587
metal,2019-08-14,777.3259426634656,800.1341618415479,771.7779974579862,785.9942098573648
metal,2019-08-13,765.4416749046744,783.344160429318,760.5705408840558,774.0502753848326
metal,2019-08-09,784.9032622510945,804.9855246434118,774.4167490467448,782.906016099421
metal,2019-08-08,802.7926846490609,803.8493856799887,778.6590876994775,787.2521536506143
metal,2019-08-07,809.2472814574212,811.102951560514,787.1868380172292,789.0248552464341
metal,2019-08-06,777.8703572941675,804.832650755543,775.5249964694252,790.3558819375793
metal,2019-08-05,787.0406722214376,793.1365626323965,747.2574495127808,778.3480440615732
metal,2019-08-02,784.3765004942804,801.2667702301934,764.0121451772349,790.5973732523655
metal,2019-08-01,820.7280045191357,822.635221013981,782.7955091088829,790.8692275102387
metal,2019-07-31,842.911665019065,843.1951701737042,802.0636209574918,816.9919502895071
metal,2019-07-30,858.7904250812032,861.8768535517584,824.8488913995197,836.1308431012567
metal,2019-07-29,862.8152803276373,872.7199548086428,849.6243468436661,856.0655274678718
metal,2019-07-26,861.4235277503177,869.8771359977404,858.3886456715154,864.0008473379465
metal,2019-07-25,859.4262815986443,868.7727722073154,858.7752436096597,861.3536223697217
metal,2019-07-24,866.4199971755402,873.5026832368309,852.4777573789013,860.4081344442877
metal,2019-07-23,873.2251800593136,878.0627736195453,861.5093207174127,870.3675328343454
metal,2019-07-22,852.3866685496399,894.0305041660782,848.0567716424234,868.8056065527468
metal,2019-07-19,863.9874311537918,871.8825024714024,855.50063550346,867.1540036717977
metal,2019-07-18,870.9137127524361,877.4890552181897,865.92253918938,871.0747069622935
metal,2019-07-17,878.3088546815422,880.0614320011298,865.8247422680413,874.7811043637904
metal,2019-07-16,875.5881937579438,883.9443581415055,852.3721931930518,875.8431012568847
metal,2019-07-15,916.6572518005931,923.5323400649626,893.2396554159016,908.1319728851856
metal,2019-07-12,930.8226239231747,932.4177376076825,908.0398248834911,911.3303205761899
metal,2019-07-11,919.969283999435,934.9692839994351,915.8028527044203,926.0863578590593
metal,2019-07-10,922.7443157746081,934.3983900579015,903.1280892529304,912.4491597232031
metal,2019-07-09,924.6868380172293,928.9909617285696,897.6345148990256,920.0797909899733
metal,2019-07-08,923.2488349103234,937.2786329614461,875.1825307160005,920.3223414771925
metal,2019-07-05,930.2542013839853,943.0384126535799,921.6727863296145,924.0153226945347
metal,2019-07-04,935.5288801016806,942.3817257449513,926.9202796215224,930.0981499788165
metal,2019-07-03,938.2138822200254,948.9687191074705,929.4111001271008,932.514475356588
metal,2019-07-02,946.8387233441604,947.3541872616862,929.8241773760767,937.4413924586922
metal,2019-07-01,934.9692839994351,955.7195311396696,932.4950571953113,940.6383279197854
metal,2019-06-28,951.6749046744809,951.6749046744809,940.7265922892248,943.9743680271149
metal,2019-06-27,946.5774608106201,954.2059737325237,944.0516876147439,946.424586922751
metal,2019-06-26,942.8996610648213,959.847126112131,938.0440615732241,942.1218754413219
metal,2019-06-25,945.2266629007202,955.8113260838865,942.0004236689734,943.67285694111
metal,2019-06-24,956.4510662335829,961.9305182883774,943.8289083462788,952.306524502189
metal,2019-06-21,951.0944781810479,955.6107894365201,940.9649060867109,950.3089252930376
metal,2019-06-20,949.2010309278351,956.8210704702726,923.4451348679565,944.5434966812597
metal,2019-06-19,925.0296568281316,964.1293602598504,921.9884197147295,953.2926140375654
metal,2019-06-18,945.7915548651321,956.177093630843,941.3433837028668,944.9915266205338
metal,2019-06-17,948.492444569976,949.4513486795651,934.3842677587911,943.2926140375655
metal,2019-06-14,951.5559243044767,958.4536082474227,942.341477192487,947.0893941533681
metal,2019-06-13,957.0791554865132,960.3933060302215,944.4848891399521,950.4914560090381
metal,2019-06-12,958.3805253495269,964.1434825589606,949.1304194322836,951.6159440756956
metal,2019-06-11,955.9243044767688,958.7854822765146,949.684366614885,951.3236124841123
metal,2019-06-10,954.8725462505297,960.3908346278774,948.5994209857365,952.9247281457423
metal,2019-06-07,949.4951278068069,958.4850303629431,947.3044061573223,951.3236124841123
metal,2019-06-06,963.7233441604293,964.2712893659087,940.260556418585,947.5067080920774
metal,2019-06-04,960.560302217201,965.6817539895495,944.2179776867674,952.4827001835899
metal,2019-06-03,961.4662477051263,963.5538765711058,920.0864990820505,958.8567998870217
metal,2019-05-31,971.9262815986442,975.4554441463071,943.6587346419997,956.081061996893
metal,2019-05-30,961.338793955656,973.9323541872618,961.338793955656,968.6636774466881
metal,2019-05-29,984.4640587487645,989.2176246292897,965.8614602457278,969.3323683095608
metal,2019-05-28,984.0276797062562,1004.4400508402769,974.4930094619403,983.7335828272844
metal,2019-05-27,974.2479875723768,991.3409123005225,966.7543426069764,976.2939556559809
metal,2019-05-24,946.9665301511086,975.902414913148,941.7208021465894,967.6320434966814
metal,2019-05-23,956.2491173563056,970.573365343878,938.1355034599633,944.0552181895212
metal,2019-05-22,953.505507696653,972.2726309843243,943.1460951842959,951.0482276514616
metal,2019-05-21,974.3592006778703,974.3592006778703,944.6412936025984,949.1667843524925
metal,2019-05-20,937.897189662477,976.2003954243751,914.5410252789155,965.9776161559103
metal,2019-05-17,914.6172856941109,925.0699053805959,901.1537918373111,916.4083462787743
metal,2019-05-16,909.3701454596809,927.5151814715435,895.6030221720098,914.3676740573366
metal,2019-05-15,936.0033893517865,942.44174551617,899.934331309137,910.9599632820223
metal,2019-05-14,925.3918938003108,939.4435814150543,914.6349385679989,933.1983476910041
metal,2019-05-13,941.8584945629149,948.1598644259285,914.4845360824743,936.0669396977828
metal,2019-05-10,954.688603304618,959.8693687332297,928.2230617144471,940.269382855529
metal,2019-05-09,942.5293037706538,948.6124841124135,924.0326225109447,942.8805959610226
metal,2019-05-08,971.3282022313233,971.3282022313233,938.9295297274398,941.670667984748
metal,2019-05-07,978.7593560231606,978.7593560231606,949.1279480299393,966.8108318034176
metal,2019-05-06,953.4903262251094,980.9105352351362,942.9423810196299,963.574000847338
metal,2019-05-03,969.6889563620957,983.8363225533116,959.6596525914418,971.7532834345432
metal,2019-05-02,977.5656686908628,980.5811326083885,957.6048580708939,968.7212258155628
metal,2019-04-30,979.4435814150543,986.2928964835475,937.5331874029093,975.8759356023161
metal,2019-04-26,992.6013274961164,1005.6517441039401,968.3282728428187,975.303982488349
metal,2019-04-25,1015.4547380313516,1018.1866967942381,983.9598926705268,993.0638327919784
metal,2019-04-24,1024.7563903403475,1032.8131619827707,1002.7270159581979,1005.1087417031493
metal,2019-04-23,1045.1020336110719,1052.2013133738171,1018.8052534952691,1022.9286117779973
metal,2019-04-22,1043.974014969637,1055.353410535235,1004.2338652732665,1035.0049428046887
metal,2019-04-18,1071.2388786894505,1073.3392176246293,1037.9723909052393,1044.3546109306594
metal,2019-04-16,1065.513698630137,1075.2672645106622,1051.0852986866262,1062.8982488349104
metal,2019-04-15,1038.17539895495,1058.5789436520265,1032.4862307583676,1047.0848044061572
metal,2019-04-12,1040.0734359553735,1044.598220590312,1024.6045756249118,1033.8500917949443
metal,2019-04-11,1028.7198135856518,1042.3365343877983,1016.3027820929248,1035.5507696653015
metal,2019-04-10,1024.9357435390482,1047.4152662053382,1020.8565174410394,1026.466953820082
metal,2019-04-09,1017.437508826437,1026.6028809490185,1007.6698206468012,1018.323683095608
metal,2019-04-08,1007.6839429459116,1027.3686626182744,1004.0756955232312,1017.4699901143906
metal,2019-04-05,1021.8002400790849,1029.4852421974297,1006.2678294026267,1013.8041943228357
metal,2019-04-04,1013.3632255331169,1038.020759779692,1007.3668973308856,1018.3971190509815
metal,2019-04-03,1028.9185849456292,1050.4723909052393,1003.3399237395848,1012.4523372405026
metal,2019-04-02,1034.3761474368027,1044.2945911594406,1017.636633243892,1024.3980370004238
metal,2019-04-01,1029.425222426211,1047.1713034882077,1013.5955373534811,1033.5394012145177
metal,2019-03-29,1026.1403756531563,1049.669538200819,1013.1316198277079,1019.9145600903827
metal,2019-03-28,992.5172998164102,1004.9145600903827,975.6227933907642,996.2759497246151
metal,2019-03-27,987.1141081768112,1007.5176528738878,969.9477474932919,986.6756107894365
metal,2019-03-26,992.5497811043638,1006.2025137692415,984.2861177799746,989.9583392176246
metal,2019-03-25,984.1759638469143,1007.24968224827,967.5847337946619,992.4812879536789
metal,2019-03-22,1000.097443863861,1002.4943510803558,982.1953113966954,988.2184719672362
metal,2019-03-20,999.1710210422257,1010.6125547239092,990.8487501765287,998.701807654286
metal,2019-03-19,1001.5749894082758,1010.8988843383702,986.565809913854,1001.5333286259003
metal,2019-03-18,989.4135715294451,1003.4235983618133,984.1558395706822,992.5886174269169
metal,2019-03-15,1030.1987713599774,1042.498587770089,977.2701595819798,993.6301369863015
metal,2019-03-14,1053.010521112837,1058.7056912865414,1027.8399943510803,1031.737395848044
metal,2019-03-13,1061.4397683942946,1070.0988560937722,1040.04095466742,1046.2335828272844
metal,2019-03-12,1059.5943369580568,1084.7634514899025,1051.5605140516877,1061.0249258579297
metal,2019-03-11,1054.8700748481851,1068.8702160711764,1044.695664454173,1051.9358141505438
metal,2019-03-08,1058.2227086569694,1080.6100833215648,1046.0104505013417,1050.123570117215
metal,2019-03-07,998.7657110577602,1073.1513910464623,976.0588193757942,1055.9288942239798
metal,2019-03-06,990.1698206468012,1008.4945629148426,977.934966812597,990.42508120322
metal,2019-03-05,969.2416325377771,1011.5972320293743,967.8032763733936,990.32904956927
metal,2019-03-01,936.4065809913855,960.6429176669963,935.4271995480865,956.5947606270299
metal,2019-02-28,932.9113119615873,958.0546532975568,928.728286965118,938.5888292614037
metal,2019-02-27,929.6264651885326,947.6168620251376,915.6196158734642,924.3726168620252
metal,2019-02-26,935.8798192345713,949.0841689026973,906.9898319446405,926.3056065527468
metal,2019-02-25,911.0478745939839,964.5353763592713,910.1458127383138,945.3082191780821
metal,2019-02-22,920.0663748058184,935.4113119615873,910.0180059313656,915.5874876429881
metal,2019-02-21,904.649413924587,930.3184578449371,903.9019912441746,916.6417172715718
metal,2019-02-20,896.2318175398955,924.2324530433555,895.4328484677305,910.7777856234995
metal,2019-02-19,903.2693122440334,918.9553029233159,864.9353904815705,894.899731676317
metal,2019-02-18,919.1145318457845,920.152873887869,881.6904392035024,888.0535941251236
metal,2019-02-15,926.1368450783788,933.8680977263098,903.4885609377205,909.3295438497387
metal,2019-02-14,919.8446547097867,929.9858777008897,917.3068775596666,923.8966953820081
metal,2019-02-13,930.993856799887,937.4269171021042,919.8446547097867,926.7490467448101
metal,2019-02-12,924.1681965824038,946.0881231464483,918.9150543708515,928.01793531987
metal,2019-02-11,922.0530292331591,936.1446123428893,912.7418443722639,928.7713599774044
metal,2019-02-08,943.9372969919503,946.0803558819376,922.1480016946758,930.0783787600622
metal,2019-02-07,935.334698488914,961.2787741844373,930.5447676881796,939.94174551617
metal,2019-02-06,941.8288377347833,950.5472390905239,912.306524502189,931.5499223273548
metal,2019-02-05,940.9875017652874,966.2635927128937,936.7568140093207,943.0101680553594
metal,2019-02-04,964.7648637198135,965.2287812455868,939.9823471261122,947.0230193475498
metal,2019-02-01,961.3352633808784,977.4904674481005,930.3456432707244,966.2148707809631
metal,2019-01-31,940.1112131054937,963.0532410676459,938.48079367321,953.3900579014263
metal,2019-01-30,936.838017229205,951.316904392035,924.8517158593419,937.8025702584381
metal,2019-01-29,919.1922044908912,941.9608812314644,912.2743962717132,931.7091512498235
metal,2019-01-28,923.4589041095891,930.4886315492162,910.4448524219741,917.2712187544133
metal,2019-01-25,938.8250247140234,948.9824883491033,914.4548792543426,921.1191922044908
metal,2019-01-24,945.7032904956927,963.0327637339359,930.0169467589324,937.3315915831099
metal,2019-01-23,927.3608953537636,945.6033752294873,922.6698206468013,938.5019771218755
metal,2019-01-22,939.2218613190228,940.4847479169608,916.689380031069,924.5858635785908
metal,2019-01-21,954.3090665160288,957.607682530716,928.570823330038,934.2864708374524
metal,2019-01-18,968.4966812597091,976.3486795650333,939.6857788447959,950.6326790001413
metal,2019-01-17,978.4645530292331,983.5330461799182,962.4064397683943,966.377983335687
metal,2019-01-16,972.009603163395,985.1037988984607,970.6397401496964,976.6809066516028
metal,2019-01-15,999.6119898319447,1007.9808642847055,974.4548792543426,983.2859059454879
metal,2019-01-14,1016.3345572659229,1025.9638469142776,988.9274113825732,1001.4789577743256
metal,2019-01-11,1015.1069764157605,1025.8681683378054,1009.5459680836041,1016.3772772207317
metal,2019-01-10,1004.2663465612201,1017.9317892952972,995.1027397260274,1011.4680129925151
metal,2019-01-09,995.6785764722498,1011.2943087134586,986.9255754836888,998.8444428753
metal,2019-01-08,989.212681824601,1006.5951136845079,983.6357859059455,992.8255189944922
metal,2019-01-07,974.7210845925716,998.3145036011863,971.071176387516,988.962364072871
metal,2019-01-04,953.0493574353906,975.1850021183449,948.8818669679424,969.5371416466601
metal,2019-01-03,959.1766699618697,963.5312808925295,947.9332015252085,951.5050840276799
metal,2019-01-02,961.3843383702866,974.8164101115661,948.8560937720661,954.4029798051124
metal,2019-01-01,972.1035164524784,973.0807795509107,961.0093913289085,966.8938003106907
metal,2018-12-31,967.987572376783,981.1629713317329,955.8642847055501,967.4668125970908
metal,2018-12-28,962.0173704279057,974.7436802711482,959.4700607258861,962.3319446405876
metal,2018-12-27,969.0072023725463,979.1918514334134,956.2582968507273,960.4296709504308
metal,2018-12-26,970.4074283293321,972.36619121593,947.4721084592571,960.6799887021607
metal,2018-12-24,1000.3922468577885,1005.2637339358847,968.9916678435249,975.1669961869793
metal,2018-12-21,1024.3397825165937,1030.045191357153,996.0838864567152,1001.1396695382009
metal,2018-12-20,1013.9881372687474,1036.1689733088547,995.1482841406581,1020.3061008332156
metal,2018-12-19,1011.7861177799747,1031.1869792402204,1005.8582827284281,1011.8493150684931
metal,2018-12-18,1001.917808219178,1020.9433695805677,998.9796638892811,1008.4175963846913
metal,2018-12-17,994.0541590170881,1021.9305182883774,991.3144329896907,1008.0885468154216
metal,2018-12-14,989.2967095043072,1013.8995198418303,981.3515040248552,996.8913289083463
metal,2018-12-13,998.5362236972179,1017.8894223979664,989.4072164948452,993.0320576189804
metal,2018-12-12,961.9054512074566,1002.9522666290072,961.682318881514,997.4523372405029
metal,2018-12-11,919.464411806242,987.2175540177941,910.429317892953,965.0526055641858
metal,2018-12-10,943.1436237819516,944.1745516170032,918.7169891258296,924.9438638610364
metal,2018-12-07,954.6483547521538,960.6814009320717,938.6950995622087,946.2992515181471
metal,2018-12-06,957.1370569128655,966.1781528032762,945.2898601892388,953.469142776444
metal,2018-12-05,968.1633950007061,973.4041802005366,949.0636915689875,959.9819940686344
metal,2018-12-04,981.277715012004,981.9478181047875,964.9788165513346,968.8077248976133
metal,2018-12-03,971.0877700889705,994.4598220590312,969.3609659652592,978.2205903121028
metal,2018-11-30,974.8474791696088,989.0375653156333,958.4190086146024,964.5604434401921
metal,2018-11-29,990.3502330179354,995.8296850727298,969.2811749752861,974.3267193899165
metal,2018-11-28,977.2443863861037,995.0526055641859,974.5639740149696,981.0228075130631
metal,2018-11-27,987.2270865696935,995.4812173421833,972.7471402344302,978.2018782657816
metal,2018-11-26,1002.0088970484395,1037.4410394012145,983.667208021466,988.8479734500777
metal,2018-11-22,1022.093983900579,1030.653156333851,995.7237678294026,1005.3223414771925
metal,2018-11-21,1031.2914842536366,1045.1161559101822,1008.9097585086852,1017.0738596243468
metal,2018-11-20,1054.7274396271712,1054.7274396271712,1022.320999858777,1025.9627877418443
metal,2018-11-19,1060.92253918938,1064.5728004519135,1036.9580567716423,1050.7145883349808
metal,2018-11-16,1077.6232170597373,1096.0270442027963,1044.0880525349526,1054.5519700607258
metal,2018-11-15,1068.6470837452337,1091.7829402626749,1059.054159017088,1075.9055924304475
metal,2018-11-14,1028.524572800452,1102.360189238808,1020.5327637339359,1061.3161982770794
metal,2018-11-13,1008.6170738596243,1022.5038836322553,1000.9585510521113,1017.7072447394437
metal,2018-11-12,1021.1078943652026,1024.895141929106,1001.7098573647789,1010.1701737042789
metal,2018-11-09,1000.5080497104927,1029.19079226098,999.6575342465752,1012.801158028527
metal,2018-11-07,1018.4055924304477,1020.4497952266629,998.268606129078,1009.3863861036575
metal,2018-11-06,1020.5645389069341,1031.129077813868,996.3652732664879,1011.322906369157
metal,2018-11-05,1000.5101680553594,1027.4791696088123,990.5832509532552,1018.8589182318882
metal,2018-11-02,1005.4257873181754,1028.3130913712753,993.6403756531564,998.8183166219459
metal,2018-11-01,985.40460386951,1028.0800734359552,976.7268041237113,996.4496540036719
metal,2018-10-31,978.179635644683,1003.6513204349669,958.7706538624489,993.5443440192063
metal,2018-10-30,1004.4068634373676,1018.4776161559103,972.4505719531139,979.4986583815845
metal,2018-10-29,966.8295438497386,1009.1300663748058,965.7816692557548,996.7511650896766
metal,2018-10-26,977.6030927835052,1007.159299533964,956.7695240785199,981.2123993786189
metal,2018-10-25,972.7979805112274,1006.7705832509532,956.393870922186,991.1410817681117
metal,2018-10-24,952.2595678576473,1014.1025278915407,930.9716141787883,981.2579437932495
metal,2018-10-23,896.7172715718119,919.2102104222568,883.3063832791979,904.8439485948313
metal,2018-10-22,928.4776161559103,928.9415336816834,897.4096172856941,903.7925434260699
metal,2018-10-19,900.1158028527045,922.1367038553876,895.1662900720237,917.5169467589325
metal,2018-10-17,944.2539895494988,947.4191498375936,899.7292049145601,906.5562773619546
metal,2018-10-16,909.6638892811749,951.6498375935603,905.3339923739584,932.6839429459117
metal,2018-10-15,907.200254201384,918.7402909193618,892.1208162688886,910.9440756955232
metal,2018-10-12,899.6815421550629,934.3443722638046,888.1746928399943,903.6149555147579
metal,2018-10-11,901.3310266911453,911.4330603022173,854.3005931365627,872.3411241350093
metal,2018-10-10,918.8790425081203,957.3626606411524,906.6872616862025,923.173633667561
metal,2018-10-09,944.3793249541026,957.7256037282871,892.2433272136705,911.0559949159722
metal,2018-10-08,946.4669538200819,965.6263239655416,923.1358565174411,937.2825165937015
metal,2018-10-05,945.2813868097726,970.0183589888434,934.0439203502331,959.6705973732523
metal,2018-10-04,1014.5156051405168,1016.5259144188673,935.6588052534953,952.8068069481711
metal,2018-10-03,1019.9378618839147,1039.810761191922,991.5132043496681,1021.1965117921197
metal,2018-10-01,1038.349456291484,1039.0195593842677,982.4827001835899,1019.9378618839147
metal,2018-09-28,1070.5154639175257,1077.367603445841,1019.3616720802146,1046.322906369157
metal,2018-09-27,1069.8700748481851,1090.8766417172715,1043.8137268747353,1071.7755260556419
metal,2018-09-26,1056.0196299957634,1083.3356870498517,1046.497669820647,1062.5162406439767
metal,2018-09-25,1079.049569269877,1083.1217342183309,1039.602810337523,1058.3921762462928
metal,2018-09-24,1111.9940686343737,1113.9309419573506,1036.8182460104506,1071.5057901426353
metal,2018-09-21,1143.608953537636,1157.9310831803418,982.3771359977404,1105.6309137127525
metal,2018-09-19,1155.1129783928825,1173.2876712328766,1129.5865696935462,1140.2580850162406
metal,2018-09-18,1146.8062420562067,1157.4936449654003,1130.4137833639315,1145.0268323683097
metal,2018-09-17,1124.3115379183732,1160.6238525631973,1109.7154356729275,1143.2283575766135
metal,2018-09-14,1117.9635644682953,1149.7602739726028,1117.9635644682953,1130.5052252506707
metal,2018-09-12,1115.194887727722,1122.0710351645248,1077.4805818387233,1108.0355881937578
metal,2018-09-11,1101.0852986866262,1133.0461799180907,1098.4539613049005,1110.7516593701455
